Name,Bridge number,Nakanishi index,Tunnel number,Symmetry type,Full symmetry group,Montesinos?,Montesinos fractions,Jones polynomial evaluated at exp(2*pi*sqrt(-1)/5),Tunnel number one detected by a realizable Heegaard splitting?,Lustig-Moriah?
12n_136,3,1,2,chiral,1,N,['n/a'],0.513386261777881,N,N
12n_137,3,1,2,chiral,1,N,['n/a'],0.5348251408864394,N,N
12n_138,3,1,2,chiral,1,N,['n/a'],0.5023238148956721,N,N
12n_139,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1691411441858415,N,N
12n_140,3,1,2,chiral,1,N,['n/a'],0.5348251408863881,N,N
12n_141,3,1,2,chiral,1,N,['n/a'],0.11975749991553804,N,N
12n_142,3,1,2,reversible,D1,Y,"[2/3, -2/5, -5/8]",1.6776874302921874,N,N
12n_143,3,1,2,reversible,D1,Y,"[2/3, -2/5, -3/8]",1.6311365550603996,N,N
12n_144,3,2,2,reversible,D1,Y,"[3/5, -3/5, 3/4]",1.7399705389129507,N,N
12n_145,3,2,2,reversible,D1,Y,"[3/5, -3/5, 1/4]",1.2668379419852822,N,N
12n_146,3,1,2,chiral,Z2,Y,"[2/3, -2/5, -5/7]",0.6737620787525156,N,N
12n_147,3,2,2,reversible,D2,Y,"[3/5, 3/5, -3/5]",1.6810328231570135,N,Y
12n_148,3,"[1, 2]",2,chiral,Z2,Y,"[2/3, -2/5, -3/7]",1.2668379420014928,N,N
12n_149,3,1,2,chiral,Z2,Y,"[2/3, -2/5, -1/5]",0.47213595500092964,N,N
12n_150,3,1,1,reversible,D1,Y,"[1/2, -2/3, 13/21]",0.5738846062270819,Y,N
12n_151,3,1,1,reversible,D1,Y,"[1/2, 2/3, -8/21]",0.5242153112540676,Y,N
12n_152,3,1,1,reversible,D1,Y,"[1/2, 2/3, -13/21]",0.7485896873611991,Y,N
12n_153,3,1,1,reversible,D1,Y,"[1/2, -2/3, 5/17]",0.5895117958968039,Y,N
12n_154,3,1,1,reversible,D1,Y,"[1/2, 2/3, -12/17]",0.9512124145057667,Y,N
12n_155,3,1,1,reversible,D1,Y,"[1/2, 2/3, -5/17]",1.0485641629365998,Y,N
12n_156,3,"[1, 2]",,reversible,D1,N,['n/a'],1.4170852545827228,N,N
12n_157,3,"[1, 2]",,reversible,D1,N,['n/a'],1.4478885260197865,N,N
12n_158,3,1,,reversible,D1,N,['n/a'],1.2062924935736399,N,N
12n_159,3,1,1,reversible,D1,Y,"[1/2, -2/3, 12/17]",0.9258550568327722,Y,N
12n_160,3,1,1,reversible,D1,Y,"[1/2, -2/3, 12/19]",0.990867995125007,Y,N
12n_161,3,1,1,reversible,D1,Y,"[1/2, 2/3, -7/19]",0.8793457127578602,Y,N
12n_162,3,1,1,reversible,D1,Y,"[1/2, 2/3, -12/19]",0.637462051825399,Y,N
12n_163,3,1,1,reversible,D1,Y,"[1/2, -2/3, 11/19]",0.4187062081678476,Y,N
12n_164,3,1,1,reversible,D1,Y,"[1/2, 2/3, -8/19]",0.1197574999157316,Y,N
12n_165,3,1,1,reversible,D1,Y,"[1/2, 2/3, -11/19]",0.48388903560039476,Y,N
12n_166,3,1,1,reversible,D1,Y,"[1/2, -2/3, 9/13]",0.9098300562505484,Y,N
12n_167,3,1,1,reversible,D1,Y,"[1/2, 2/3, -4/13]",1.101300305330955,Y,N
12n_168,3,1,1,reversible,D1,Y,"[1/2, 2/3, -9/13]",1.0742572562036066,Y,N
12n_169,3,1,1,reversible,D1,Y,"[1/2, -2/3, 11/15]",0.6737620787507353,Y,N
12n_170,3,1,1,reversible,D1,Y,"[1/2, 2/3, -4/15]",0.8165890651267549,Y,N
12n_171,3,1,1,reversible,D1,Y,"[1/2, 2/3, -11/15]",0.9759111274880269,Y,N
12n_172,3,1,1,reversible,D1,Y,"[1/2, -2/3, 7/19]",0.1458980337503153,Y,N
12n_173,3,1,2,chiral,1,N,['n/a'],0.6851886155199747,N,N
12n_174,3,"[1, 2]",2,chiral,1,N,['n/a'],0.18482916481596406,N,N
12n_175,3,1,2,chiral,1,N,['n/a'],0.6374620518253727,N,N
12n_176,3,"[1, 2]",2,chiral,1,N,['n/a'],0.18033988749894903,N,N
12n_177,3,"[1, 2]",2,chiral,1,N,['n/a'],1.213804842752404,N,N
12n_178,3,1,2,chiral,1,N,['n/a'],1.2985316934180935,N,N
12n_179,3,1,2,chiral,1,N,['n/a'],1.1437033291077674,N,N
12n_180,3,1,2,chiral,1,N,['n/a'],1.0398587344239456,N,N
12n_181,3,1,2,chiral,1,N,['n/a'],0.7869054771950657,N,N
12n_182,3,1,2,chiral,1,N,['n/a'],1.079474358786268,N,N
12n_183,3,"[1, 2]",2,chiral,1,N,['n/a'],1.0898336427266522,N,N
12n_184,3,1,2,chiral,1,N,['n/a'],0.8997833711619769,N,N
12n_185,3,1,2,chiral,1,N,['n/a'],1.2286917549830543,N,N
12n_186,3,1,2,chiral,1,N,['n/a'],1.1613399152669253,N,N
12n_187,3,1,2,chiral,1,N,['n/a'],0.8997833711620719,N,N
12n_188,3,1,2,chiral,1,N,['n/a'],1.0056024257980924,N,N
12n_189,3,1,2,chiral,1,N,['n/a'],0.9319033345984946,N,N
12n_190,3,1,2,chiral,1,N,['n/a'],1.348236156519212,N,N
12n_191,3,1,2,chiral,1,N,['n/a'],1.3591017580680056,N,N
12n_192,3,1,2,chiral,1,N,['n/a'],1.143703329107698,N,N
12n_193,3,1,2,chiral,1,N,['n/a'],1.3372822734068046,N,N
12n_194,3,1,2,chiral,1,N,['n/a'],1.2138048427524104,N,N
12n_195,3,1,2,chiral,1,N,['n/a'],0.9098300562504971,N,N
12n_196,3,1,2,chiral,1,N,['n/a'],1.1643258891982278,N,N
12n_197,3,1,2,chiral,1,N,['n/a'],0.8857116468222476,N,N
12n_198,3,1,1,reversible,D1,Y,"[1/2, -2/3, 8/21]",1.0377930074215396,Y,N
12n_199,3,1,1,reversible,D1,Y,"[1/2, -2/3, 4/13]",0.8208301156453676,Y,N
12n_200,3,1,1,reversible,D1,Y,"[1/2, -2/3, 4/15]",1.0961870842840364,Y,N
12n_201,3,"[1, 2]",2,chiral,1,N,['n/a'],0.7634520270229647,N,N
12n_202,3,"[1, 2]",2,chiral,1,N,['n/a'],0.898308187015132,N,N
12n_203,3,"[1, 2]",2,chiral,1,N,['n/a'],0.9908679951249487,N,N
12n_204,3,"[1, 2]",,reversible,D1,N,['n/a'],0.27050983124842354,N,N
12n_205,3,"[1, 2]",2,chiral,1,N,['n/a'],0.24887613391229177,N,N
12n_206,3,1,2,chiral,1,N,['n/a'],0.6983294745857862,N,N
12n_207,3,1,,reversible,D1,N,['n/a'],0.8997833711620399,N,N
12n_208,3,1,2,chiral,1,N,['n/a'],0.32030052108830365,N,N
12n_209,3,1,2,chiral,1,N,['n/a'],0.7468159102899488,N,N
12n_210,3,1,2,chiral,1,N,['n/a'],0.9512124145057242,N,N
12n_211,3,1,,reversible,D1,N,['n/a'],0.573884606227075,N,N
12n_212,3,1,2,chiral,1,N,['n/a'],0.32030052108830365,N,N
12n_213,3,1,2,chiral,1,N,['n/a'],0.7468159102899488,N,N
12n_214,3,1,2,chiral,1,N,['n/a'],0.9512124145057242,N,N
12n_215,3,1,2,chiral,1,N,['n/a'],1.3657738484173203,N,N
12n_216,3,1,2,chiral,1,N,['n/a'],1.2640941396062484,N,N
12n_217,3,1,2,chiral,1,N,['n/a'],0.9759111274880193,N,N
12n_218,3,1,1,reversible,D1,Y,"[1/2, -2/3, 8/19]",0.8664735454726069,Y,N
12n_219,4,2,2,reversible,D1,Y,"[1/2, 2/3, 3/5, -2/3]",1.0021436330710436,N,N
12n_220,4,2,2,reversible,D2,Y,"[1/2, 2/3, -3/5, -1/3]",0.9908679951249508,N,N
12n_221,4,2,2,reversible,D1,Y,"[1/2, 2/3, -3/5, -2/3]",1.109523762142611,N,N
12n_222,4,2,2,reversible,D2,Y,"[1/2, 2/3, 3/5, -1/3]",1.0132938067740436,N,N
12n_223,4,2,2,reversible,D2,Y,"[1/2, 2/3, -3/5, 2/3]",1.210940881638362,N,N
12n_224,4,2,2,reversible,D1,Y,"[1/2, 2/3, -3/5, 1/3]",1.2640941396062648,N,N
12n_225,4,2,2,reversible,D2,Y,"[1/2, 2/3, -2/5, -1/3]",1.2406048056377055,N,N
12n_226,3,"[1, 2]",2,chiral,1,N,['n/a'],0.24887613391229177,N,N
12n_227,3,1,2,chiral,1,N,['n/a'],0.6983294745857862,N,N
12n_228,3,1,,reversible,D1,N,['n/a'],0.8997833711620399,N,N
12n_229,4,2,2,reversible,D2,Y,"[1/2, -2/3, 2/5, 1/3]",1.1768906624088935,N,N
12n_230,3,1,,reversible,D1,N,['n/a'],0.5738846062270714,N,N
12n_231,3,1,2,chiral,1,N,['n/a'],0.1803398874991018,N,N
12n_232,3,1,2,chiral,1,N,['n/a'],0.1803398874991018,N,N
12n_233,3,1,1,reversible,D1,Y,"[1/2, -2/3, 6/7]",1.037793007417547,Y,N
12n_234,3,1,1,reversible,D1,Y,"[1/2, 2/3, -1/7]",1.0742572562036075,Y,N
12n_235,3,1,1,reversible,D1,Y,"[1/2, 2/3, -6/7]",0.9999999999999885,Y,N
12n_236,3,1,1,reversible,D1,Y,"[1/2, -2/3, 10/13]",0.502323814895492,Y,N
12n_237,3,1,1,reversible,D1,Y,"[1/2, 2/3, -3/13]",0.8452308397885543,Y,N
12n_238,3,1,1,reversible,D1,Y,"[1/2, 2/3, -10/13]",1.037793007421538,Y,N
12n_239,3,1,1,reversible,D1,Y,"[1/2, -2/3, 10/17]",0.7082039324978444,Y,N
12n_240,3,1,1,reversible,D1,Y,"[1/2, 2/3, -7/17]",0.2488761339122809,Y,N
12n_241,3,1,1,reversible,D1,Y,"[1/2, 2/3, -10/17]",0.2830546701048977,Y,N
12n_242,3,1,1,reversible,D1,Y,"[1/2, -2/3, 1/7]",0.8208301156455792,Y,N
12n_243,3,1,1,reversible,D1,Y,"[1/2, -2/3, 3/13]",1.0961870842840467,Y,N
12n_244,3,1,1,reversible,D1,Y,"[1/2, -2/3, 7/17]",0.7410467470089978,Y,N
12n_245,3,"[1, 2]",,reversible,D1,N,['n/a'],1.5122073497903619,N,N
12n_246,3,1,,reversible,D1,N,['n/a'],1.4478885260197725,N,N
12n_247,3,1,,reversible,D1,N,['n/a'],1.1437033291077756,N,N
12n_248,3,1,1,reversible,D1,Y,"[1/2, -2/3, 6/11]",1.0961870842839134,Y,N
12n_249,3,1,1,reversible,D1,Y,"[1/2, 2/3, -5/11]",0.9098300562505072,Y,N
12n_250,3,1,1,reversible,D1,Y,"[1/2, 2/3, -6/11]",0.7082039324993694,Y,N
12n_251,3,1,1,reversible,D1,Y,"[1/2, -2/3, 5/11]",0.5895117958968009,Y,N
12n_252,3,1,2,chiral,1,N,['n/a'],0.8053800873175685,N,N
12n_253,3,1,2,chiral,1,N,['n/a'],0.48388903560048263,N,N
12n_254,3,1,2,chiral,1,N,['n/a'],0.37276488070118763,N,N
12n_255,3,1,2,chiral,1,N,['n/a'],0.8817827078427135,N,N
12n_256,3,1,2,chiral,1,N,['n/a'],0.7797332821347324,N,N
12n_257,3,2,2,chiral,1,N,['n/a'],0.2251734692635921,N,N
12n_258,3,1,,reversible,D1,N,['n/a'],0.3135292051871013,N,N
12n_259,3,1,2,chiral,1,N,['n/a'],0.47665943954583556,N,N
12n_260,3,"[1, 2]",,reversible,D1,N,['n/a'],0.472135954999616,N,N
12n_261,4,2,2,reversible,D2,Y,"[1/2, -2/3, 3/5, 1/3]",1.1357273831228771,N,N
12n_262,3,1,2,chiral,1,N,['n/a'],0.8053800873175685,N,N
12n_263,3,1,2,chiral,1,N,['n/a'],0.8817827078427135,N,N
12n_264,3,1,2,chiral,1,N,['n/a'],0.7797332821347324,N,N
12n_265,3,1,2,chiral,1,N,['n/a'],0.8729333558609484,N,N
12n_266,3,1,2,chiral,1,N,['n/a'],0.8857116468222322,N,N
12n_267,3,1,2,chiral,1,N,['n/a'],0.8344067091608229,N,N
12n_268,3,2,2,chiral,1,N,['n/a'],2.126696745250666,N,N
12n_269,3,2,2,reversible,D1,N,['n/a'],2.1121914733476364,N,N
12n_270,3,2,2,reversible,D1,N,['n/a'],2.092856094558752,N,N
12n_271,3,1,2,reversible,D1,Y,"[2/3, -3/5, 3/8]",1.3830891787104596,N,N
12n_272,3,1,2,reversible,D1,Y,"[2/3, -3/5, 5/8]",1.5902988040906336,N,N
12n_273,3,2,2,reversible,D2,Y,"[3/5, -2/5, -1/4]",1.266837941985269,N,N
12n_274,3,2,2,reversible,D2,Y,"[3/5, -2/5, -3/4]",0.7797332821347392,N,N
12n_275,3,1,2,chiral,Z2,Y,"[2/3, -3/5, 2/7]",1.1643258891982504,N,N
12n_276,3,2,2,reversible,D6,Y,"[3/5, -2/5, -2/5]",1.4865250561402679,N,Y
12n_277,3,1,2,chiral,Z2,Y,"[2/3, -3/5, 4/7]",1.1893227006465643,N,N
12n_278,3,"[1, 2]",2,chiral,Z2,Y,"[2/3, -3/5, 4/5]",0.18033988749894903,N,N
12n_279,3,1,,reversible,D1,N,['n/a'],1.6164804329187754,N,N
12n_280,3,1,,reversible,D1,N,['n/a'],1.8020278067418178,N,N
12n_281,3,1,2,chiral,1,N,['n/a'],1.3124579198151174,N,N
12n_282,3,1,,reversible,D1,N,['n/a'],1.0377930074215196,N,N
12n_283,3,1,,reversible,D1,N,['n/a'],1.011173811736577,N,N
12n_284,3,1,,reversible,D1,N,['n/a'],1.5061840699339952,N,N
12n_285,3,1,,reversible,D1,N,['n/a'],0.9908679951249486,N,N
12n_286,3,1,2,chiral,Z2,Y,"[2/3, -2/3, 5/13]",0.22517346926358564,N,N
12n_287,3,1,,reversible,D1,N,['n/a'],0.08600861189392818,N,N
12n_288,3,1,1,reversible,D1,Y,"[1/2, 5/7, -5/7]",1.278395567209719,Y,N
12n_289,3,1,1,reversible,D2,Y,"[1/2, 5/7, -2/7]",1.5995209099283463,Y,N
12n_290,3,1,2,chiral,1,N,['n/a'],1.1691411441858428,N,N
12n_291,3,1,2,chiral,1,N,['n/a'],1.0398587344239048,N,N
12n_292,3,1,2,chiral,1,N,['n/a'],1.0742572562036,N,N
12n_293,3,1,1,reversible,D2,Y,"[1/2, -5/7, 2/7]",1.184589484801512,Y,N
12n_294,3,2,2,reversible,D2,Y,"[3/5, 3/5, -3/4]",1.5528627969843691,N,N
12n_295,3,"[1, 2]",2,reversible,D1,Y,"[2/3, 3/5, -3/8]",1.198733066123119,N,N
12n_296,3,1,2,reversible,D1,Y,"[2/3, -3/5, -3/8]",1.1643258891982278,N,N
12n_297,3,2,2,reversible,D2,Y,"[3/5, 3/5, -1/4]",0.8518517542979857,N,N
12n_298,3,1,2,chiral,1,N,['n/a'],0.9220971796934964,N,N
12n_299,3,1,,reversible,D1,N,['n/a'],1.323617258233415,N,N
12n_300,3,1,2,reversible,D1,Y,"[2/3, 3/5, -5/8]",1.404197061057324,N,N
12n_301,3,1,2,reversible,D1,Y,"[2/3, -3/5, -5/8]",1.1893227006465643,N,N
12n_302,3,1,2,reversible,D2,Y,"[2/3, 2/3, -5/13]",0.08600861189396111,N,N
12n_303,3,1,1,reversible,D1,Y,"[1/2, -5/7, 4/5]",1.5528627969843583,Y,N
12n_304,3,1,1,reversible,D1,Y,"[1/2, 5/7, -1/5]",1.6951309164120292,Y,N
12n_305,3,1,1,reversible,D1,Y,"[1/2, 5/7, -4/5]",1.5024494047228303,Y,N
12n_306,3,1,1,reversible,D1,Y,"[1/2, -5/7, 4/7]",1.6311365550603911,Y,N
12n_307,3,1,1,reversible,D1,Y,"[1/2, 5/7, -3/7]",1.3304673098316224,Y,N
12n_308,3,1,1,reversible,D1,Y,"[1/2, 5/7, -4/7]",1.5061840699339917,Y,N
12n_309,3,1,1,reversible,D1,Y,"[1/2, -5/7, 1/5]",1.5024494047228327,Y,N
12n_310,3,1,1,reversible,D1,Y,"[1/2, -5/7, 3/7]",1.6688973182171547,Y,N
12n_311,3,1,,reversible,D1,N,['n/a'],1.5219027313754474,N,N
12n_312,3,1,2,chiral,1,N,['n/a'],1.1768906624088962,N,N
12n_313,3,0,2,chiral,1,N,['n/a'],1.417085254582728,N,N
12n_314,3,1,,reversible,D1,N,['n/a'],0.8997833711620725,N,N
12n_315,3,1,2,chiral,1,N,['n/a'],0.48388903560040814,N,N
12n_316,3,"[1, 2]",2,chiral,1,N,['n/a'],1.5716922651314644,N,N
12n_317,3,1,2,chiral,1,N,['n/a'],0.2091858355483548,N,N
12n_318,3,1,2,chiral,1,N,['n/a'],1.854101966249674,N,N
12n_319,3,1,2,chiral,1,N,['n/a'],1.0742572562036126,N,N
12n_320,3,1,2,chiral,1,N,['n/a'],0.6983294745857838,N,N
12n_321,3,1,,reversible,D1,N,['n/a'],1.6688973182171583,N,N
12n_322,3,1,2,chiral,Z2,Y,"[2/3, -3/5, -2/7]",1.2668379419852656,N,N
12n_323,3,"[1, 2]",2,chiral,1,N,['n/a'],1.8571295969915163,N,N
12n_324,3,"[1, 2]",2,chiral,1,N,['n/a'],1.0794743587862692,N,N
12n_325,3,1,2,chiral,1,N,['n/a'],1.422553590846897,N,N
12n_326,3,1,2,chiral,1,N,['n/a'],0.283054670104897,N,N
12n_327,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2898496351390014,N,N
12n_328,3,1,,reversible,D1,N,['n/a'],1.5924806635423252,N,N
12n_329,3,"[1, 2]",,reversible,D1,N,['n/a'],0.9759111274555046,N,N
12n_330,3,1,,reversible,D1,N,['n/a'],0.8053800873174888,N,N
12n_331,3,1,2,chiral,1,N,['n/a'],0.7606360077333255,N,N
12n_332,3,2,2,reversible,D2,Y,"[2/3, -1/3, -2/9]",2.1378579273419773,N,Y
12n_333,3,2,2,reversible,D2,Y,"[2/3, 2/3, -7/9]",2.029676525645767,N,Y
12n_334,3,2,2,chiral,Z2,Y,"[2/3, -2/3, 7/9]",2.0743751604450327,N,Y
12n_335,3,1,2,chiral,1,N,['n/a'],0.5931408085827993,N,N
12n_336,3,1,2,chiral,1,N,['n/a'],0.4187062081679312,N,N
12n_337,3,1,2,chiral,Z2,Y,"[2/3, 3/5, -2/7]",1.2985316934181836,N,N
12n_338,3,1,2,reversible,D1,Y,"[2/3, -1/4, -5/7]",0.7410467470089978,N,N
12n_339,3,1,2,reversible,D1,Y,"[2/3, 3/4, -2/7]",1.3346832962547361,N,N
12n_340,3,1,2,reversible,D1,Y,"[2/3, -3/4, 2/7]",1.3151008207554173,N,N
12n_341,3,"[1, 2]",2,reversible,D1,Y,"[2/3, -3/4, -5/7]",1.1357273831228876,N,N
12n_342,3,1,2,reversible,D1,Y,"[2/3, -3/4, 5/7]",0.9908679951249469,N,N
12n_343,3,1,2,reversible,D1,Y,"[2/3, 3/4, -5/7]",1.209167464629377,N,N
12n_344,3,1,2,chiral,1,N,['n/a'],0.37276488070362046,N,N
12n_345,3,1,2,chiral,1,N,['n/a'],0.48388903560039476,N,N
12n_346,3,1,2,chiral,1,N,['n/a'],0.3135292051871283,N,N
12n_347,3,1,2,reversible,D1,Y,"[2/3, -3/4, -2/7]",1.3440626826912223,N,N
12n_348,3,1,2,chiral,1,N,['n/a'],0.6462152166943701,N,N
12n_349,3,1,2,chiral,1,N,['n/a'],0.3135292051869085,N,N
12n_350,3,1,2,chiral,1,N,['n/a'],0.36333081182026006,N,N
12n_351,3,1,2,chiral,1,N,['n/a'],0.547655627430622,N,N
12n_352,3,1,1,reversible,D1,N,['n/a'],1.074257256203611,Y,N
12n_353,3,1,2,chiral,1,N,['n/a'],1.111456180000988,N,N
12n_354,3,1,,reversible,D1,N,['n/a'],0.8385576508259385,N,N
12n_355,3,2,2,reversible,D1,N,['n/a'],0.9512124145057258,N,N
12n_356,3,2,2,negative amphicheiral,D1,N,['n/a'],1.2016261237511587,N,N
12n_357,3,2,2,chiral,1,N,['n/a'],1.3278549939900492,N,N
12n_358,3,1,2,chiral,1,N,['n/a'],1.383089178710284,N,N
12n_359,3,1,2,chiral,1,N,['n/a'],1.0201240580335884,N,N
12n_360,3,1,2,chiral,1,N,['n/a'],1.1768906624088962,N,N
12n_361,3,"[1, 2]",2,chiral,1,N,['n/a'],0.5133862617778115,N,N
12n_362,3,1,2,chiral,1,N,['n/a'],0.9098300562505264,N,N
12n_363,3,1,2,chiral,1,N,['n/a'],0.9220971796943795,N,N
12n_364,3,1,2,chiral,1,N,['n/a'],0.15993154021953473,N,N
12n_365,3,1,2,chiral,1,N,['n/a'],0.15993154021953654,N,N
12n_366,3,"[1, 2]",2,chiral,1,N,['n/a'],0.4187062082074175,N,N
12n_367,3,1,2,chiral,1,N,['n/a'],0.8369745620969845,N,N
12n_368,3,1,2,chiral,1,N,['n/a'],1.5278640450004204,N,N
12n_369,3,1,2,chiral,1,N,['n/a'],1.3591017580680151,N,N
12n_370,3,1,1,reversible,D1,N,['n/a'],1.03779300742154,Y,N
12n_371,3,1,1,reversible,D1,N,['n/a'],1.2668379419852693,Y,N
12n_372,3,1,2,chiral,1,N,['n/a'],0.5023238148956756,N,N
12n_373,3,"[1, 2]",,reversible,D1,N,['n/a'],0.9319033345984717,N,N
12n_374,3,1,1,reversible,D1,N,['n/a'],0.5476556274306117,Y,N
12n_375,3,1,,reversible,D1,N,['n/a'],1.0794743587862692,N,N
12n_376,3,1,2,chiral,1,N,['n/a'],0.7752674466288855,N,N
12n_377,3,1,,reversible,D1,N,['n/a'],1.4001903968784832,N,N
12n_378,3,1,2,chiral,1,N,['n/a'],0.577611809582285,N,N
12n_379,3,2,2,reversible,D1,Y,"[2/3, -2/3, 7/12]",2.2982049669281492,N,Y
12n_380,3,2,2,reversible,D2,Y,"[2/3, 2/3, -7/12]",2.327572578092547,N,Y
12n_381,3,1,2,chiral,1,N,['n/a'],1.2406048056377124,N,N
12n_382,3,1,2,chiral,1,N,['n/a'],0.5476556274306115,N,N
12n_383,3,1,,reversible,D1,N,['n/a'],0.9258550568338556,N,N
12n_384,3,1,2,chiral,1,N,['n/a'],0.7514508509066656,N,N
12n_385,3,1,2,chiral,1,N,['n/a'],0.7363463205492964,N,N
12n_386,3,2,2,reversible,D2,Y,"[2/3, -1/3, -5/12]",2.355663448214242,N,Y
12n_387,3,2,2,reversible,D2,Y,"[2/3, -1/3, -7/12]",2.2853691955575473,N,Y
12n_388,3,2,2,reversible,D1,Y,"[2/3, -2/3, 5/12]",2.361899052936137,N,Y
12n_389,3,2,2,reversible,D2,Y,"[2/3, 2/3, -5/12]",2.3401768771407876,N,Y
12n_390,3,1,2,chiral,1,N,['n/a'],1.00560242579803,N,N
12n_391,3,1,,reversible,D1,N,['n/a'],1.1376152908960102,N,N
12n_392,3,1,,reversible,D1,N,['n/a'],0.9121856129986017,N,N
12n_393,3,2,2,chiral,1,N,['n/a'],1.6016902068641206,N,N
12n_394,3,2,2,reversible,D1,N,['n/a'],1.8282502998114807,N,N
12n_395,3,"[1, 2]",,reversible,D1,N,['n/a'],1.3698811787127412,N,N
12n_396,3,1,2,chiral,1,N,['n/a'],1.753594864136967,N,N
12n_397,3,2,2,reversible,D1,N,['n/a'],1.1768906624088424,N,N
12n_398,3,"[1, 2]",2,chiral,1,N,['n/a'],1.372413502287138,N,N
12n_399,3,1,2,chiral,1,N,['n/a'],1.2640941396062648,N,N
12n_400,3,1,2,chiral,1,N,['n/a'],1.0398587344243302,N,N
12n_401,3,"[1, 2]",2,chiral,1,N,['n/a'],1.3523967511593955,N,N
12n_402,3,2,2,reversible,D2,Y,"[2/3, -1/3, -4/9]",2.19537243138524,N,Y
12n_403,3,2,2,reversible,D2,N,['n/a'],2.119769372184582,N,N
12n_404,3,1,1,reversible,D2,Y,"[2/3, -1/3, -4/11]",1.0377930074214023,Y,N
12n_405,3,"[1, 2]",2,chiral,1,N,['n/a'],1.079474358786261,N,N
12n_406,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2941979446902008,N,N
12n_407,3,1,2,chiral,1,N,['n/a'],1.8282502998114971,N,N
12n_408,3,1,2,chiral,1,N,['n/a'],1.6086901492538672,N,N
12n_409,3,"[1, 2]",2,chiral,1,N,['n/a'],1.714423200747361,N,N
12n_410,3,1,2,chiral,1,N,['n/a'],1.4121762863833787,N,N
12n_411,3,1,,reversible,D1,N,['n/a'],1.5122073497903832,N,N
12n_412,3,1,2,chiral,1,N,['n/a'],1.5411105196526453,N,N
12n_413,3,1,2,chiral,1,N,['n/a'],1.6810328231570135,N,N
12n_414,3,2,2,reversible,D1,N,['n/a'],1.460391186036722,N,N
12n_415,3,1,2,chiral,1,N,['n/a'],1.428929436700271,N,N
12n_416,3,1,,reversible,D1,N,['n/a'],0.3727648807011852,N,N
12n_417,3,"[1, 2]",,reversible,D1,N,['n/a'],0.05572809000084078,N,N
12n_418,3,"[1, 2]",2,chiral,1,N,['n/a'],0.909830056250523,N,N
12n_419,3,1,2,chiral,1,N,['n/a'],1.9793839129906836,N,N
12n_420,3,2,2,reversible,D1,N,['n/a'],2.1652029783687325,N,N
12n_421,3,"[1, 2]",2,chiral,1,N,['n/a'],0.8010572436358343,N,N
12n_422,3,1,2,chiral,1,N,['n/a'],0.8010572436358021,N,N
12n_423,3,"[1, 2]",2,chiral,1,N,['n/a'],0.8096798518634655,N,N
12n_424,3,1,2,chiral,1,N,['n/a'],1.6469656322474164,N,N
12n_425,3,"[1, 2]",,reversible,D1,N,['n/a'],2.10851244245947,N,N
12n_426,3,1,,reversible,D2,N,['n/a'],1.8747555647347722,N,N
12n_427,3,1,2,chiral,1,N,['n/a'],1.563678861713841,N,N
12n_428,3,"[1, 2]",2,chiral,1,N,['n/a'],1.344062682691767,N,N
12n_429,3,1,2,chiral,1,N,['n/a'],1.201626123753952,N,N
12n_430,3,0,2,chiral,1,N,['n/a'],1.7856288825662128,N,N
12n_431,3,1,2,chiral,1,N,['n/a'],1.6178074209602296,N,N
12n_432,3,1,,reversible,D1,N,['n/a'],0.8385576508300085,N,N
12n_433,3,1,1,reversible,D1,N,['n/a'],0.6515661775713266,Y,N
12n_434,3,1,2,chiral,1,N,['n/a'],0.5578197961954187,N,N
12n_435,3,1,2,chiral,1,N,['n/a'],1.4376941012510325,N,N
12n_436,3,2,2,reversible,D1,N,['n/a'],1.3549617522330282,N,N
12n_437,3,1,2,chiral,1,N,['n/a'],1.1768906624088877,N,N
12n_438,3,1,,reversible,D1,N,['n/a'],2.041368234788256,N,N
12n_439,3,1,,reversible,D1,N,['n/a'],1.315100820755389,N,N
12n_440,3,2,2,chiral,1,N,['n/a'],2.3275725780925405,N,N
12n_441,3,"[1, 2]",,reversible,D1,N,['n/a'],1.6469656322474227,N,N
12n_442,3,2,2,reversible,D1,N,['n/a'],1.6164804329187659,N,N
12n_443,3,1,,reversible,D1,N,['n/a'],0.41870620816786297,N,N
12n_444,3,"[1, 2]",2,chiral,Z2,Y,"[2/3, -2/3, 3/11]",1.0377930074215396,N,N
12n_445,3,"[1, 2]",,reversible,D1,N,['n/a'],0.35364516305455385,N,N
12n_446,3,1,1,reversible,D1,N,['n/a'],0.7082039324993694,Y,N
12n_447,3,1,2,chiral,Z2,Y,"[2/3, 3/5, -4/7]",0.9571004630031266,N,N
12n_448,3,1,2,chiral,1,N,['n/a'],0.6408195758731425,N,N
12n_449,3,1,,reversible,D1,N,['n/a'],0.547655627430609,N,N
12n_450,3,1,,reversible,D1,N,['n/a'],1.0398587344239572,N,N
12n_451,3,"[1, 2]",,reversible,D1,N,['n/a'],1.8620179795745115,N,N
12n_452,3,1,,reversible,D1,N,['n/a'],1.7314966420049678,N,N
12n_453,3,"[1, 2]",,reversible,D1,N,['n/a'],1.7327355489454492,N,N
12n_454,3,1,2,chiral,1,N,['n/a'],0.6737620787525156,N,N
